T,V,I,realV,realI,q,R
-183.1794091,0.558975744,0.667178528,0.558975744,0.000133436,-0.001838944,4189.101719
-183.1294091,0.559956219,0.668938278,0.559956219,0.000133788,-0.001832263,4185.410202
-183.0794091,0.561168516,0.671335144,0.561168516,0.000134267,-0.001825562,4179.496045
-183.0294091,0.562287303,0.672439628,0.562287303,0.000134488,-0.001818843,4180.950078
-182.9794091,0.563519572,0.67442925,0.563519572,0.000134886,-0.001812109,4177.751572
-182.9294091,0.564417091,0.67615275,0.564417091,0.000135231,-0.001805356,4173.739518
-182.8794091,0.565643672,0.677612041,0.565643672,0.000135522,-0.001798587,4173.801807
-182.8294091,0.566755806,0.680290291,0.566755806,0.000136058,-0.001791798,4165.543843
-182.7794091,0.567943291,0.681630359,0.567943291,0.000136326,-0.001784988,4166.065103
-182.7294091,0.569174622,0.684862756,0.569174622,0.000136973,-0.001778156,4155.391841
-182.6794091,0.570256234,0.686271509,0.570256234,0.000137254,-0.0017713,4154.742158
-182.6294091,0.571438938,0.688063688,0.571438938,0.000137613,-0.001764428,4152.514861
-182.5794091,0.572511944,0.689687994,0.572511944,0.000137938,-0.001757539,4150.514065
-182.5294091,0.5736603,0.691281772,0.5736603,0.000138256,-0.001750635,4149.25088
-182.4794091,0.574607403,0.693208425,0.574607403,0.000138642,-0.001743712,4144.550055
-182.4294091,0.575894075,0.695013,0.575894075,0.000139003,-0.001736771,4143.045346
-182.3794091,0.577072975,0.696594381,0.577072975,0.000139319,-0.001729813,4142.10185
-182.3294091,0.577880825,0.698636447,0.577880825,0.000139727,-0.001722837,4135.776394
-182.2794091,0.578875619,0.700343731,0.578875619,0.000140069,-0.001715842,4132.796461
-182.2294091,0.580298663,0.701985216,0.580298663,0.000140397,-0.00170883,4133.268405
-182.1794091,0.581058844,0.704482228,0.581058844,0.000140896,-0.001701798,4124.013499
-182.1294091,0.582423734,0.706007347,0.582423734,0.000141201,-0.001694746,4124.771059
-182.0794091,0.583534888,0.707791884,0.583534888,0.000141558,-0.001687677,4122.220814
-182.0294091,0.584482953,0.709487728,0.584482953,0.000141898,-0.00168059,4119.049068
-181.9794091,0.585409078,0.711093913,0.585409078,0.000142219,-0.001673487,4116.257134
-181.9294091,0.586694816,0.712986228,0.586694816,0.000142597,-0.001666367,4114.348865
-181.8794091,0.587572306,0.714543759,0.587572306,0.000142909,-0.001659229,4111.520803
-181.8294091,0.588803638,0.716105119,0.588803638,0.000143221,-0.001652076,4111.153671
-181.7794091,0.589545669,0.717791413,0.589545669,0.000143558,-0.001644906,4106.664265
-181.7294091,0.590799922,0.720060497,0.590799922,0.000144012,-0.001637717,4102.432535
-181.6794091,0.591713678,0.722333381,0.591713678,0.000144467,-0.001630505,4095.848908
-181.6294091,0.592741853,0.724208538,0.592741853,0.000144842,-0.001623272,4092.342346
-181.5794091,0.593853953,0.726107531,0.593853953,0.000145222,-0.001616021,4089.297573
-181.5294091,0.594544491,0.728229713,0.594544491,0.000145646,-0.001608749,4082.121894
-181.4794091,0.595775841,0.729721438,0.595775841,0.000145944,-0.001601459,4082.214185
-181.4294091,0.596840275,0.731180731,0.596840275,0.000146236,-0.001594155,4081.345757
-181.3794091,0.597789316,0.732249947,0.597789316,0.00014645,-0.001586838,4081.866569
-181.3294091,0.598851825,0.733690172,0.598851825,0.000146738,-0.001579508,4081.094772
-181.2794091,0.599792241,0.735488056,0.599792241,0.000147098,-0.001572162,4077.511766
-181.2294091,0.600585784,0.737907825,0.600585784,0.000147582,-0.001564795,4069.517655
-181.1794091,0.601889647,0.739418622,0.601889647,0.000147884,-0.001557409,4070.019533
-181.1294091,0.602803391,0.741758291,0.602803391,0.000148352,-0.001550003,4063.341106
-181.0794091,0.603899278,0.743755513,0.603899278,0.000148751,-0.001542575,4059.79699
-181.0294091,0.604691872,0.745309253,0.604691872,0.000149062,-0.00153513,4056.650775
-180.9794091,0.605682844,0.746754238,0.605682844,0.000149351,-0.00152767,4055.436269
-180.9294091,0.606579413,0.748245963,0.606579413,0.000149649,-0.001520195,4053.342369
-180.8794091,0.607479819,0.749968506,0.607479819,0.000149994,-0.001512703,4050.035526
-180.8294091,0.608490844,0.753064516,0.608490844,0.000150613,-0.001505188,4040.097702
-180.7794091,0.609316816,0.754119397,0.609316816,0.000150824,-0.001497652,4039.922711
-180.7294091,0.610243878,0.75531165,0.610243878,0.000151062,-0.001490105,4039.68268
-180.6794091,0.611273972,0.757033231,0.611273972,0.000151407,-0.001482543,4037.299465
-180.6294091,0.612252588,0.758492547,0.612252588,0.000151699,-0.001474966,4035.982885
-180.5794091,0.613135813,0.760032919,0.613135813,0.000152007,-0.001467373,4033.613528
-180.5294091,0.613960825,0.761894719,0.613960825,0.000152379,-0.001459764,4029.171025
-180.4794091,0.614990906,0.763184231,0.614990906,0.000152637,-0.001452138,4029.111721
-180.4294091,0.615966625,0.764672153,0.615966625,0.000152934,-0.001444499,4027.651736
-180.3794091,0.616810766,0.766466238,0.616810766,0.000153293,-0.001436843,4023.730828
-180.3294091,0.617437413,0.768116288,0.617437413,0.000153623,-0.00142917,4019.166255
-180.2794091,0.618622969,0.768907931,0.618622969,0.000153782,-0.001421485,4022.737597
-180.2294091,0.619549081,0.771452656,0.619549081,0.000154291,-0.001413783,4015.47053
-180.1794091,0.62032355,0.772541884,0.62032355,0.000154508,-0.001406063,4014.821478
-180.1294092,0.621148578,0.774212928,0.621148578,0.000154843,-0.00139833,4011.484151
-180.0794092,0.621991756,0.775485275,0.621991756,0.000155097,-0.001390581,4010.338921
-180.0294092,0.623111491,0.777193528,0.623111491,0.000155439,-0.001382818,4008.727994
-179.9794092,0.623787731,0.777731453,0.623787731,0.000155546,-0.001375043,4010.302841
-179.9294092,0.624650903,0.778836909,0.624650903,0.000155767,-0.00136726,4010.152162
-179.8794092,0.625624716,0.780863716,0.625624716,0.000156173,-0.001359462,4005.978912
-179.8294092,0.626722525,0.782013978,0.626722525,0.000156403,-0.001351647,4007.105643
-179.7794092,0.627160325,0.782973491,0.627160325,0.000156595,-0.001343822,4004.990798
-179.7294092,0.627939594,0.784769475,0.627939594,0.000156954,-0.001335984,4000.790129
-179.6794092,0.628852369,0.786088572,0.628852369,0.000157218,-0.001328129,3999.8824
-179.6294092,0.629765138,0.787391444,0.629765138,0.000157478,-0.001320262,3999.060077
-179.5794092,0.630570113,0.788348109,0.630570113,0.00015767,-0.001312383,3999.312645
-179.5294092,0.63119675,0.789334319,0.63119675,0.000157867,-0.001304495,3998.285232
-179.4794092,0.632172475,0.791157984,0.632172475,0.000158232,-0.001296592,3995.235386
-179.4294092,0.632846822,0.792766053,0.632846822,0.000158553,-0.001288673,3991.384466
-179.3794092,0.63364135,0.794108994,0.63364135,0.000158822,-0.001280738,3989.637159
-179.3294092,0.634592278,0.795112372,0.634592278,0.000159022,-0.001272792,3990.582341
-179.2794092,0.635246566,0.796549747,0.635246566,0.00015931,-0.001264834,3987.48834
-179.2294092,0.636093516,0.797777281,0.636093516,0.000159555,-0.001256862,3986.661005
-179.1794092,0.636720144,0.799699163,0.636720144,0.00015994,-0.001248875,3980.99794
-179.1294092,0.637590978,0.801561909,0.637590978,0.000160312,-0.001240869,3977.178623
-179.0794092,0.63828535,0.803217691,0.63828535,0.000160644,-0.001232845,3973.302365
-179.0294092,0.639127534,0.8042249,0.639127534,0.000160845,-0.001224808,3973.562211
-178.9794092,0.63993445,0.805980831,0.63993445,0.000161196,-0.001216757,3969.911102
-178.9294092,0.640611634,0.8073562,0.640611634,0.000161471,-0.00120869,3967.342013
-178.8794092,0.641337472,0.808999584,0.641337472,0.0001618,-0.001200608,3963.768859
-178.8294092,0.642167266,0.810489394,0.642167266,0.000162098,-0.001192511,3961.601907
-178.7794092,0.642777703,0.811559559,0.642777703,0.000162312,-0.0011844,3960.13882
-178.7294092,0.643483506,0.813134263,0.643483506,0.000162627,-0.001176277,3956.809693
-178.6794092,0.644092025,0.813907784,0.644092025,0.000162782,-0.001168142,3956.787473
-178.6294092,0.645050563,0.815600763,0.645050563,0.00016312,-0.001159994,3954.450463
-178.5794092,0.645710581,0.816637534,0.645710581,0.000163328,-0.001151833,3953.471118
-178.5294092,0.646335316,0.818023388,0.646335316,0.000163605,-0.00114366,3950.591912
-178.4794092,0.647217597,0.819394938,0.647217597,0.000163879,-0.001135473,3949.362922
-178.4294092,0.647740281,0.820706409,0.647740281,0.000164141,-0.001127272,3946.236278
-178.3794092,0.648699803,0.8217756,0.648699803,0.000164355,-0.00111906,3946.940035
-178.3294092,0.649338834,0.823449506,0.649338834,0.00016469,-0.001110834,3942.796914
-178.2794092,0.649862466,0.82415245,0.649862466,0.00016483,-0.001102596,3942.610773
-178.2294092,0.650503413,0.825590769,0.650503413,0.000165118,-0.001094347,3939.623825
-178.1794092,0.651279791,0.827685297,0.651279791,0.000165537,-0.00108608,3934.344328
-178.1294092,0.651892128,0.828807903,0.651892128,0.000165762,-0.001077798,3932.709411
-178.0794092,0.652418628,0.829695888,0.652418628,0.000165939,-0.001069506,3931.673267
-178.0294092,0.653159734,0.830015413,0.653159734,0.000166003,-0.001061207,3934.624132
-177.9794092,0.653950416,0.830917694,0.653950416,0.000166184,-0.001052902,3935.109461
-177.9294092,0.6543901,0.832223428,0.6543901,0.000166445,-0.001044587,3931.577013
-177.8794092,0.655132128,0.833595938,0.655132128,0.000166719,-0.001036257,3929.554468
-177.8294092,0.655873228,0.835284134,0.655873228,0.000167057,-0.001027913,3926.048641
-177.7794092,0.656278594,0.835887891,0.656278594,0.000167178,-0.001019557,3925.637643
-177.7294092,0.657006338,0.836663325,0.657006338,0.000167333,-0.001011194,3926.348376
-177.6794092,0.657497553,0.838015797,0.657497553,0.000167603,-0.001002821,3922.942477
-177.6294092,0.657954419,0.839977747,0.657954419,0.000167996,-0.000994431,3916.499105
-177.5794092,0.659000738,0.841062194,0.659000738,0.000168212,-0.000986026,3917.66948
-177.5294092,0.659372713,0.842408016,0.659372713,0.000168482,-0.000977609,3913.618462
-177.4794092,0.659878213,0.842939263,0.659878213,0.000168588,-0.000969182,3914.150413
-177.4294092,0.660518194,0.844309853,0.660518194,0.000168862,-0.000960746,3911.586435
-177.3794092,0.661037038,0.845302759,0.661037038,0.000169061,-0.000952298,3910.060805
-177.3294092,0.661545406,0.846354784,0.661545406,0.000169271,-0.000943839,3908.203855
-177.2794092,0.6622207,0.847576594,0.6622207,0.000169515,-0.00093537,3906.553726
-177.2294092,0.662966603,0.848463619,0.662966603,0.000169693,-0.000926889,3906.865235
-177.1794092,0.663439678,0.849821819,0.663439678,0.000169964,-0.000918398,3903.404593
-177.1294092,0.663996684,0.850641128,0.663996684,0.000170128,-0.000909896,3902.919001
-177.0794092,0.664671963,0.851816197,0.664671963,0.000170363,-0.000901383,3901.498733
-177.0294092,0.665161241,0.853335581,0.665161241,0.000170667,-0.000892858,3897.418877
-176.9794092,0.665649597,0.854523056,0.665649597,0.000170905,-0.000884318,3894.860367
-176.9294092,0.666173231,0.855363338,0.666173231,0.000171073,-0.000875769,3894.095071
-176.8794092,0.666627228,0.856941866,0.666627228,0.000171388,-0.000867207,3889.570897
-176.8294092,0.66714895,0.857504606,0.66714895,0.000171501,-0.000858635,3890.060445
-176.7794092,0.667926281,0.858194194,0.667926281,0.000171639,-0.000850057,3891.46353
-176.7294092,0.6682668,0.858513709,0.6682668,0.000171703,-0.000841473,3891.998419
-176.6794092,0.66884385,0.859799428,0.66884385,0.00017196,-0.000832881,3889.534164
-176.6294092,0.669266372,0.860786588,0.669266372,0.000172157,-0.000824279,3887.527882
-176.5794092,0.669854863,0.862123809,0.669854863,0.000172425,-0.000815664,3884.911049
-176.5294092,0.670023688,0.862382294,0.670023688,0.000172476,-0.000807041,3884.725442
-176.4794092,0.670360363,0.863753844,0.670360363,0.000172751,-0.000798411,3880.505814
-176.4294092,0.671083325,0.8648898,0.671083325,0.000172978,-0.000789768,3879.588619
-176.3794092,0.671607903,0.865593697,0.671607903,0.000173119,-0.000781115,3879.463919
-176.3294092,0.672046647,0.866096353,0.672046647,0.000173219,-0.000772457,3879.745276
-176.2794092,0.672566481,0.867087334,0.672566481,0.000173417,-0.000763791,3878.308762
-176.2294092,0.6731092,0.867903775,0.6731092,0.000173581,-0.000755116,3877.787028
-176.1794093,0.673467831,0.868745034,0.673467831,0.000173749,-0.000746433,3876.096004
-176.1294093,0.673722506,0.869650175,0.673722506,0.00017393,-0.000737741,3873.525963
-176.0794093,0.674260431,0.8703722,0.674260431,0.000174074,-0.000729041,3873.402846
-176.0294093,0.674620019,0.871511975,0.674620019,0.000174302,-0.000720331,3870.400167
-175.9794093,0.67533915,0.872059447,0.67533915,0.000174412,-0.000711613,3872.093539
-175.9294093,0.675797925,0.873034228,0.675797925,0.000174607,-0.000702888,3870.39765
-175.8794093,0.67593145,0.874340909,0.67593145,0.000174868,-0.000694151,3865.37701
-175.8294093,0.676301513,0.875229853,0.676301513,0.000175046,-0.000685403,3863.565154
-175.7794093,0.6767908,0.8761493,0.6767908,0.00017523,-0.000676646,3862.30292
-175.7294093,0.677429838,0.876482178,0.677429838,0.000175296,-0.000667883,3864.481529
-175.6794093,0.677516638,0.877400672,0.677516638,0.00017548,-0.000659114,3860.930697
-175.6294093,0.678053625,0.878139863,0.678053625,0.000175628,-0.000650336,3860.738215
-175.5794093,0.678391281,0.879128941,0.678391281,0.000175826,-0.00064155,3858.315032
-175.5294093,0.678492388,0.880214363,0.678492388,0.000176043,-0.000632753,3854.131541
-175.4794093,0.679121913,0.881223469,0.679121913,0.000176245,-0.000623946,3853.28998
-175.4294093,0.679430941,0.882111447,0.679430941,0.000176422,-0.000615129,3851.162702
-175.3794093,0.679800997,0.882865903,0.679800997,0.000176573,-0.000606304,3849.967444
-175.3294093,0.680152944,0.883484909,0.680152944,0.000176697,-0.000597472,3849.261807
-175.2794093,0.680592625,0.884327103,0.680592625,0.000176865,-0.000588633,3848.081907
-175.2294093,0.680795784,0.885093003,0.680795784,0.000177019,-0.000579786,3845.899708
-175.1794093,0.681100991,0.886185088,0.681100991,0.000177237,-0.00057093,3842.882261
-175.1294093,0.6815197,0.886855588,0.6815197,0.000177371,-0.000562065,3842.337521
-175.0794093,0.681738122,0.887842794,0.681738122,0.000177569,-0.000553191,3839.295237
-175.0294093,0.682046197,0.888681147,0.682046197,0.000177736,-0.000544308,3837.406697
-174.9794093,0.6825832,0.889181906,0.6825832,0.000177836,-0.000535419,3838.265237
-174.9294093,0.682966634,0.889618741,0.682966634,0.000177924,-0.000526525,3838.535561
-174.8794093,0.683002875,0.889949697,0.683002875,0.00017799,-0.000517627,3837.31169
-174.8294093,0.683540816,0.890789975,0.683540816,0.000178158,-0.000508724,3836.711429
-174.7794093,0.683675294,0.891057038,0.683675294,0.000178211,-0.000499814,3836.316111
-174.7294093,0.684184603,0.891052281,0.684184603,0.00017821,-0.000490904,3839.194498
-174.6794093,0.684202731,0.892343709,0.684202731,0.000178469,-0.000481987,3833.73987
-174.6294093,0.684510813,0.892498244,0.684510813,0.0001785,-0.000473063,3834.802014
-174.5794093,0.685151759,0.893433906,0.685151759,0.000178687,-0.000464133,3834.372943
-174.5294093,0.685218522,0.893804928,0.685218522,0.000178761,-0.000455197,3833.154754
-174.4794093,0.685234741,0.894335234,0.685234741,0.000178867,-0.000446256,3830.972516
-174.4294093,0.685709725,0.895191741,0.685709725,0.000179038,-0.000437308,3829.960074
-174.3794093,0.685807963,0.896011997,0.685807963,0.000179202,-0.000428352,3827.002121
-174.3294093,0.686110306,0.896040613,0.686110306,0.000179208,-0.000419392,3828.567013
-174.2794093,0.686281978,0.896631006,0.686281978,0.000179326,-0.000410429,3827.003379
-174.2294093,0.686633931,0.896830353,0.686633931,0.000179366,-0.000401461,3828.114921
-174.1794093,0.686855213,0.897517059,0.686855213,0.000179503,-0.00039249,3826.418703
-174.1294093,0.687056456,0.897584791,0.687056456,0.000179517,-0.000383514,3827.250993
-174.0794093,0.687512384,0.898355459,0.687512384,0.000179671,-0.000374535,3826.505295
-174.0294093,0.687275828,0.89894205,0.687275828,0.000179788,-0.000365548,3822.69262
-173.9794093,0.687746047,0.898704566,0.687746047,0.000179741,-0.00035656,3826.318866
-173.9294093,0.687577231,0.899679325,0.687577231,0.000179936,-0.000347568,3821.235034
-173.8794093,0.688169531,0.900160994,0.688169531,0.000180032,-0.000338569,3822.48029
-173.8294093,0.688339316,0.901071866,0.688339316,0.000180214,-0.000329563,3819.558361
-173.7794093,0.688369834,0.901307441,0.688369834,0.000180261,-0.000320551,3818.729344
-173.7294093,0.688724653,0.902024703,0.688724653,0.000180405,-0.000311534,3817.659598
-173.6794093,0.68877425,0.902507313,0.68877425,0.000180501,-0.000302511,3815.892904
-173.6294093,0.688824803,0.902262188,0.688824803,0.000180452,-0.000293487,3817.209746
-173.5794093,0.688995541,0.902340394,0.688995541,0.000180468,-0.000284464,3817.824988
-173.5294093,0.689113806,0.902558813,0.689113806,0.000180512,-0.00027544,3817.556245
-173.4794093,0.689383731,0.902915531,0.689383731,0.000180583,-0.000266413,3817.542768
-173.4294093,0.689453363,0.903195953,0.689453363,0.000180639,-0.000257382,3816.742979
-173.3794093,0.689366563,0.903162556,0.689366563,0.000180633,-0.00024835,3816.403579
-173.3294093,0.689739494,0.903415316,0.689739494,0.000180683,-0.000239317,3817.399826
-173.2794093,0.689638391,0.902840188,0.689638391,0.000180568,-0.000230286,3819.271673
-173.2294093,0.689947431,0.903245541,0.689947431,0.000180649,-0.000221256,3819.268406
-173.1794093,0.690149631,0.903798747,0.690149631,0.00018076,-0.00021222,3818.049282
-173.1294093,0.690298413,0.904285163,0.690298413,0.000180857,-0.00020318,3816.818196
-173.0794093,0.690285069,0.904069625,0.690285069,0.000180814,-0.000194138,3817.654358
-173.0294093,0.690401425,0.905103528,0.690401425,0.000181021,-0.000185092,3813.936216
-172.9794093,0.69040525,0.904956638,0.69040525,0.000180991,-0.000176042,3814.576419
-172.9294093,0.690468188,0.905840806,0.690468188,0.000181168,-0.000166988,3811.200504
-172.8794093,0.690517781,0.905940963,0.690517781,0.000181188,-0.000157929,3811.052871
-172.8294093,0.69072285,0.906987244,0.69072285,0.000181397,-0.000148865,3807.787016
-172.7794093,0.690792481,0.907367819,0.690792481,0.000181474,-0.000139793,3806.573624
-172.7294093,0.69080965,0.907920078,0.69080965,0.000181584,-0.000130716,3804.352754
-172.6794093,0.690907881,0.907765563,0.690907881,0.000181553,-0.000121638,3805.541374
-172.6294093,0.690807738,0.907984934,0.690807738,0.000181597,-0.000112559,3804.070483
-172.5794093,0.690836338,0.908118466,0.690836338,0.000181624,-0.000103479,3803.668594
-172.5294093,0.690841119,0.909174313,0.690841119,0.000181835,-9.43921E-05,3799.277593
-172.4794093,0.690955563,0.909156178,0.690955563,0.000181831,-8.53005E-05,3799.98277
-172.4294093,0.690978469,0.909459497,0.690978469,0.000181892,-7.62074E-05,3798.841351
-172.3794093,0.690876413,0.908823306,0.690876413,0.000181765,-6.7116E-05,3800.939125
-172.3294093,0.691077656,0.909429925,0.691077656,0.000181886,-5.80247E-05,3799.510206
-172.2794093,0.69114155,0.909444225,0.69114155,0.000181889,-4.89304E-05,3799.801742
-172.2294094,0.691027109,0.909508138,0.691027109,0.000181902,-3.98356E-05,3798.905589
-172.1794094,0.690992769,0.909833394,0.690992769,0.000181967,-3.07389E-05,3797.358799
-172.1294094,0.690993725,0.910377994,0.690993725,0.000182076,-2.16378E-05,3795.092422
-172.0794094,0.690907881,0.910099488,0.690907881,0.00018202,-1.25354E-05,3795.782169
-172.0294094,0.690855419,0.910097581,0.690855419,0.00018202,-3.43446E-06,3795.501894
-171.9794094,0.6908745,0.910281647,0.6908745,0.000182056,5.66743E-06,3794.839226
-171.9294094,0.6908888,0.910838691,0.6908888,0.000182168,1.4773E-05,3792.596906
-171.8794094,0.690690425,0.910467644,0.690690425,0.000182094,2.38796E-05,3793.053107
-171.8294094,0.690673256,0.910336028,0.690673256,0.000182067,3.29836E-05,3793.507205
-171.7794094,0.690689469,0.910483875,0.690689469,0.000182097,4.20877E-05,3792.980237
-171.7294094,0.690725719,0.910899728,0.690725719,0.00018218,5.11946E-05,3791.447606
-171.6794094,0.690588369,0.910884459,0.690588369,0.000182177,6.03035E-05,3790.757223
-171.6294094,0.690504438,0.911421447,0.690504438,0.000182284,6.94151E-05,3788.063359
-171.5794094,0.690535906,0.911288866,0.690535906,0.000182258,7.85286E-05,3788.787136
-171.5294094,0.690404294,0.911587403,0.690404294,0.000182317,8.7643E-05,3786.824453
-171.4794094,0.690215438,0.911519678,0.690215438,0.000182304,9.67585E-05,3786.069868
-171.4294094,0.690047575,0.911803906,0.690047575,0.000182361,0.000105875,3783.969175
-171.3794094,0.690062831,0.911341319,0.690062831,0.000182268,0.000114991,3785.973581
-171.3294094,0.689997025,0.911541609,0.689997025,0.000182308,0.000124105,3784.780738
-171.2794094,0.689861584,0.911991806,0.689861584,0.000182398,0.000133223,3782.16986
-171.2294094,0.689961728,0.911323194,0.689961728,0.000182265,0.00014234,3785.494174
-171.1794094,0.689536334,0.911961275,0.689536334,0.000182392,0.000151456,3780.513237
-171.1294094,0.689401856,0.912063338,0.689401856,0.000182413,0.000160576,3779.352968
-171.0794094,0.689297888,0.912249334,0.689297888,0.00018245,0.000169698,3778.012554
-171.0294094,0.689199653,0.911696141,0.689199653,0.000182339,0.000178817,3779.766209
-170.9794094,0.688940213,0.911815359,0.688940213,0.000182363,0.000187935,3777.84935
-170.9294094,0.688874403,0.912077656,0.688874403,0.000182416,0.000197054,3776.402143
-170.8794094,0.688607344,0.911982275,0.688607344,0.000182396,0.000206175,3775.332935
-170.8294094,0.688826719,0.911611244,0.688826719,0.000182322,0.000215293,3778.072745
-170.7794094,0.688301153,0.911108597,0.688301153,0.000182222,0.000224406,3777.272849
-170.7294094,0.688270647,0.911342272,0.688270647,0.000182268,0.000233518,3776.136958
-170.6794094,0.687951119,0.911863044,0.687951119,0.000182373,0.000242635,3772.228316
-170.6294094,0.687831903,0.911092391,0.687831903,0.000182218,0.000251749,3774.764833
-170.5794094,0.687829978,0.910788125,0.687829978,0.000182158,0.000260859,3776.015295
-170.5294094,0.687595359,0.910156703,0.687595359,0.000182031,0.000269963,3777.346016
-170.4794094,0.687564838,0.910052753,0.687564838,0.000182011,0.000279064,3777.609788
-170.4294094,0.687072666,0.910101391,0.687072666,0.00018202,0.000288165,3774.703965
-170.3794094,0.687040244,0.909870569,0.687040244,0.000181974,0.000297265,3775.483389
-170.3294094,0.686498503,0.909770434,0.686498503,0.000181954,0.000306363,3772.921592
-170.2794094,0.686450803,0.9089721,0.686450803,0.000181794,0.000315457,3775.972899
-170.2294094,0.685978684,0.909020744,0.685978684,0.000181804,0.000324547,3773.173985
-170.1794094,0.685860419,0.908547678,0.685860419,0.00018171,0.000333635,3774.487764
-170.1294094,0.685738344,0.908712672,0.685738344,0.000181743,0.000342721,3773.130743
-170.0794094,0.6855886,0.908385531,0.6855886,0.000181677,0.000351807,3773.665346
-170.0294094,0.685455069,0.908865288,0.685455069,0.000181773,0.000360893,3770.938764
-169.9794094,0.685118369,0.908230047,0.685118369,0.000181646,0.000369978,3771.722655
-169.9294094,0.684644341,0.907908628,0.684644341,0.000181582,0.000379059,3770.447374
-169.8794094,0.684390634,0.907999231,0.684390634,0.0001816,0.000388139,3768.674085
-169.8294094,0.684321006,0.907777959,0.684321006,0.000181556,0.000397217,3769.209195
-169.7794094,0.684102588,0.907443181,0.684102588,0.000181489,0.000406294,3769.396264
-169.7294094,0.6837764,0.906991084,0.6837764,0.000181398,0.000415366,3769.476965
-169.6794094,0.683272794,0.9074737,0.683272794,0.000181495,0.000424438,3764.697499
-169.6294094,0.683054388,0.906603841,0.683054388,0.000181321,0.000433508,3767.105084
-169.5794094,0.682731041,0.906055416,0.682731041,0.000181211,0.000442572,3767.600904
-169.5294094,0.682345706,0.905385856,0.682345706,0.000181077,0.000451629,3768.259144
-169.4794094,0.682193088,0.905534647,0.682193088,0.000181107,0.000460684,3766.797272
-169.4294094,0.681853541,0.904580853,0.681853541,0.000180916,0.000469734,3768.89218
-169.3794094,0.681534016,0.904461631,0.681534016,0.000180892,0.000478779,3767.622595
-169.3294094,0.681132466,0.904545569,0.681132466,0.000180909,0.000487824,3765.053355
-169.2794094,0.680743328,0.904260375,0.680743328,0.000180852,0.000496868,3764.089122
-169.2294094,0.680423809,0.903622297,0.680423809,0.000180724,0.000505908,3764.979083
-169.1794094,0.68020635,0.903256991,0.68020635,0.000180651,0.000514942,3765.298011
-169.1294094,0.679648397,0.902736225,0.679648397,0.000180547,0.000523972,3764.379771
-169.0794094,0.679343178,0.903341875,0.679343178,0.000180668,0.000533003,3760.166538
-169.0294094,0.678885366,0.902064756,0.678885366,0.000180413,0.00054203,3762.952498
-168.9794094,0.678801425,0.901079488,0.678801425,0.000180216,0.000551045,3766.601251
-168.9294094,0.678191944,0.900525338,0.678191944,0.000180105,0.000560053,3765.535047
-168.8794094,0.677834241,0.900207728,0.677834241,0.000180042,0.000569057,3764.876814
-168.8294094,0.677667334,0.899954975,0.677667334,0.000179991,0.000578058,3765.006879
-168.7794094,0.676976788,0.899756572,0.676976788,0.000179951,0.000587056,3761.999682
-168.7294094,0.676738341,0.899667875,0.676738341,0.000179934,0.000596054,3761.045378
-168.6794094,0.676269088,0.898903888,0.676269088,0.000179781,0.000605046,3761.631788
-168.6294094,0.6758809,0.898549088,0.6758809,0.00017971,0.000614034,3760.957022
-168.5794094,0.675374444,0.89821525,0.675374444,0.000179643,0.000623017,3759.535611
-168.5294094,0.675175113,0.897462713,0.675175113,0.000179493,0.000631996,3761.577518
-168.4794094,0.674765931,0.897265275,0.674765931,0.000179453,0.000640969,3760.125071
-168.4294094,0.6743644,0.896441206,0.6743644,0.000179288,0.000649938,3761.342045
-168.3794094,0.67387415,0.895857484,0.67387415,0.000179171,0.0006589,3761.056651
-168.3294094,0.673568931,0.895001922,0.673568931,0.000179,0.000667854,3762.946843
-168.2794095,0.672753422,0.894533634,0.672753422,0.000178907,0.000676801,3760.358448
-168.2294095,0.672417675,0.893327078,0.672417675,0.000178665,0.000685741,3763.558116
-168.1794095,0.672031388,0.893656134,0.672031388,0.000178731,0.000694676,3760.011047
-168.1294095,0.671473422,0.893154434,0.671473422,0.000178631,0.00070361,3758.999542
-168.0794095,0.670832488,0.892355169,0.670832488,0.000178471,0.000712537,3758.775155
-168.0294095,0.670527288,0.891665581,0.670527288,0.000178333,0.000721457,3759.970675
-167.9794095,0.669975034,0.891062784,0.669975034,0.000178213,0.000730371,3759.41542
-167.9294095,0.669552516,0.890879647,0.669552516,0.000178176,0.000739281,3757.816883
-167.8794095,0.669227281,0.890294031,0.669227281,0.000178059,0.000748187,3758.462136
-167.8294095,0.668522419,0.889978325,0.668522419,0.000177996,0.000757088,3755.835395
-167.7794095,0.667962541,0.8893593,0.667962541,0.000177872,0.000765985,3755.301938
-167.7294095,0.667557175,0.888873828,0.667557175,0.000177775,0.000774876,3755.072733
-167.6794095,0.667046891,0.888287238,0.667046891,0.000177657,0.000783762,3754.680144
-167.6294095,0.666274328,0.887566191,0.666274328,0.000177513,0.000792641,3753.378256
-167.5794095,0.665919509,0.887094063,0.665919509,0.000177419,0.000801514,3753.375981
-167.5294095,0.665516066,0.886125,0.665516066,0.000177225,0.00081038,3755.204207
-167.4794095,0.664842681,0.885942816,0.664842681,0.000177189,0.000819241,3752.176041
-167.4294095,0.664423025,0.884933713,0.664423025,0.000176987,0.000828095,3754.083586
-167.3794095,0.6637964,0.884332831,0.6637964,0.000176867,0.000836941,3753.091464
-167.3294095,0.663184063,0.883777722,0.663184063,0.000176756,0.000845782,3751.984498
-167.2794095,0.66269475,0.883508741,0.66269475,0.000176702,0.000854618,3750.357634
